Chrom	Strt	End	Naine	Novaria	Naine/Naine	Novaria/Naine
NC_025207.1	14000001	14100000	46	39	3.0	2.562
NC_025207.1	14100001	14200000	110	99	3.0	2.719
NC_025207.1	14200001	14300000	110	112	3.0	3.076
NC_025207.1	14300001	14400000	51	53	3.0	3.14
NC_025207.1	14400001	14500000	90	88	3.0	2.954
NC_025207.1	14500001	14600000	29	29	3.0	3.022
NC_025207.1	14600001	14700000	121	98	3.0	2.447
NC_025207.1	14700001	14800000	33	20	3.0	1.831
NC_025207.1	14800001	14900000	45	43	3.0	2.887
NC_025207.1	14900001	15000000	171	163	3.0	2.88
NC_025207.1	15000001	15100000	100	100	3.0	3.022
NC_025207.1	15100001	15200000	69	51	3.0	2.233
NC_025207.1	15200001	15300000	67	48	3.0	2.165
NC_025207.1	15300001	15400000	59	74	3.0	3.79
NC_025207.1	15400001	15500000	29	24	3.0	2.501
NC_025207.1	15500001	15600000	60	73	3.0	3.676
NC_025207.1	15600001	15700000	42	39	3.0	2.806
NC_025207.1	15700001	15800000	15	14	3.0	2.82
NC_025207.1	15800001	15900000	15	22	3.0	4.432
NC_025207.1	15900001	16000000	50	41	3.0	2.478
NC_025207.1	16000001	16100000	0	1	.	.
NC_025207.1	16100001	16200000	19	17	3.0	2.703
NC_025207.1	16200001	16300000	52	55	3.0	3.196
NC_025207.1	16300001	16400000	98	95	3.0	2.929
NC_025207.1	16400001	16500000	11	21	3.0	5.768
NC_025207.1	16500001	16600000	26	21	3.0	2.44
NC_025207.1	16600001	16700000	26	32	3.0	3.719
NC_025207.1	16700001	16800000	55	46	3.0	2.527
NC_025207.1	16800001	16900000	13	9	3.0	2.092
NC_025207.1	16900001	17000000	34	29	3.0	2.577
NC_025207.1	17000001	17100000	40	36	3.0	2.719
NC_025207.1	17100001	17200000	39	30	3.0	2.324
NC_025207.1	17200001	17300000	9	11	3.0	3.693
NC_025207.1	17300001	17400000	0	1	.	.
NC_025207.1	17400001	17500000	0	1	.	.
NC_025207.1	17500001	17600000	22	6	3.0	0.824
NC_025207.1	17600001	17700000	36	44	3.0	3.693
NC_025207.1	17700001	17800000	132	115	3.0	2.632
NC_025207.1	17800001	17900000	8	16	3.0	6.043
NC_025207.1	17900001	18000000	19	19	3.0	3.022
NC_025207.1	18000001	18100000	50	59	3.0	3.565
NC_025207.1	18100001	18200000	64	60	3.0	2.833
NC_025207.1	18200001	18300000	57	46	3.0	2.438
NC_025207.1	18300001	18400000	38	35	3.0	2.783
NC_025207.1	18400001	18500000	125	118	3.0	2.852
NC_025207.1	18500001	18600000	50	49	3.0	2.961
NC_025207.1	18600001	18700000	42	45	3.0	3.237
NC_025207.1	18700001	18800000	88	74	3.0	2.541
NC_025207.1	18800001	18900000	68	61	3.0	2.71
NC_025207.1	18900001	19000000	15	29	3.0	5.842
NC_025207.1	19000001	19100000	72	79	3.0	3.315
NC_025207.1	19100001	19200000	42	45	3.0	3.237
NC_025207.1	19200001	19300000	79	87	3.0	3.328
NC_025207.1	19300001	19400000	54	62	3.0	3.469
NC_025207.1	19400001	19500000	54	49	3.0	2.742
NC_025207.1	19500001	19600000	0	1	.	.
NC_025207.1	19600001	19700000	0	0	.	.
NC_025207.1	19700001	19800000	10	7	3.0	2.115
NC_025207.1	19800001	19900000	0	2	.	.
NC_025207.1	19900001	20000000	21	16	3.0	2.302
NC_025207.1	20000001	20100000	0	0	.	.
NC_025207.1	20100001	20200000	30	14	3.0	1.41
NC_025207.1	20200001	20300000	1	0	3.0	0.0
NC_025207.1	20300001	20400000	1	0	3.0	0.0
NC_025207.1	20400001	20500000	43	42	3.0	2.951
NC_025207.1	20500001	20600000	27	39	3.0	4.364
NC_025207.1	20600001	20700000	76	91	3.0	3.618
NC_025207.1	20700001	20800000	16	5	3.0	0.944
NC_025207.1	20800001	20900000	0	0	.	.
NC_025207.1	20900001	21000000	43	60	3.0	4.216
NC_025207.1	21000001	21100000	32	47	3.0	4.438
NC_025207.1	21100001	21200000	23	18	3.0	2.365
NC_025207.1	21200001	21300000	149	202	3.0	4.096
NC_025207.1	21300001	21400000	108	79	3.0	2.21
NC_025207.1	21400001	21500000	16	4	3.0	0.755
NC_025207.1	21500001	21600000	26	20	3.0	2.324
NC_025207.1	21600001	21700000	0	0	.	.
NC_025207.1	21700001	21800000	2	0	3.0	0.0
NC_025207.1	21800001	21900000	0	0	.	.
NC_025207.1	21900001	22000000	38	38	3.0	3.022
NC_025207.1	22000001	22100000	68	55	3.0	2.444
NC_025207.1	22100001	22200000	19	20	3.0	3.181
NC_025207.1	22200001	22300000	32	34	3.0	3.21
NC_025207.1	22300001	22400000	0	0	.	.
NC_025207.1	22400001	22500000	11	12	3.0	3.296
NC_025207.1	22500001	22600000	14	21	3.0	4.532
NC_025207.1	22600001	22700000	9	7	3.0	2.35
NC_025207.1	22700001	22800000	6	3	3.0	1.511
NC_025207.1	22800001	22900000	0	0	.	.
NC_025207.1	22900001	23000000	3	1	3.0	1.007
NC_025207.1	23000001	23100000	2	3	3.0	4.532
NC_025207.1	23100001	23200000	105	90	3.0	2.59
NC_025207.1	23200001	23300000	93	99	3.0	3.216
NC_025207.1	23300001	23400000	44	46	3.0	3.159
NC_025207.1	23400001	23500000	23	23	3.0	3.022
NC_025207.1	23500001	23600000	62	45	3.0	2.193
NC_025207.1	23600001	23700000	81	87	3.0	3.245
NC_025207.1	23700001	23800000	25	28	3.0	3.384
NC_025207.1	23800001	23900000	55	67	3.0	3.681
NC_025207.1	23900001	24000000	41	48	3.0	3.537
NC_025207.1	24000001	24100000	77	87	3.0	3.414
NC_025207.1	24100001	24200000	78	76	3.0	2.944
NC_025207.1	24200001	24300000	78	92	3.0	3.564
NC_025207.1	24300001	24400000	45	40	3.0	2.686
NC_025207.1	24400001	24500000	77	104	3.0	4.081
NC_025207.1	24500001	24600000	69	69	3.0	3.022
NC_025207.1	24600001	24700000	137	119	3.0	2.625
NC_025207.1	24700001	24800000	66	56	3.0	2.564
NC_025207.1	24800001	24900000	83	74	3.0	2.694
NC_025207.1	24900001	25000000	2	3	3.0	4.532
NC_025207.1	25000001	25100000	69	95	3.0	4.16
NC_025207.1	25100001	25200000	104	86	3.0	2.499
NC_025207.1	25200001	25300000	37	33	3.0	2.695
NC_025207.1	25300001	25400000	71	57	3.0	2.426
NC_025207.1	25400001	25500000	122	116	3.0	2.873
NC_025207.1	25500001	25600000	98	76	3.0	2.343
NC_025207.1	25600001	25700000	91	90	3.0	2.988
NC_025207.1	25700001	25800000	57	59	3.0	3.128
NC_025207.1	25800001	25900000	92	84	3.0	2.759
NC_025207.1	25900001	26000000	86	81	3.0	2.846
NC_025207.1	26000001	26100000	21	13	3.0	1.87
NC_025207.1	26100001	26200000	26	16	3.0	1.859
NC_025207.1	26200001	26300000	95	109	3.0	3.467
NC_025207.1	26300001	26400000	67	69	3.0	3.112
NC_025207.1	26400001	26500000	169	168	3.0	3.004
NC_025207.1	26500001	26600000	117	123	3.0	3.176
NC_025207.1	26600001	26700000	86	84	3.0	2.951
NC_025207.1	26700001	26800000	158	126	3.0	2.41
NC_025207.1	26800001	26900000	155	137	3.0	2.671
NC_025207.1	26900001	27000000	118	111	3.0	2.842
NC_025207.1	27000001	27100000	61	47	3.0	2.328
NC_025207.1	27100001	27200000	133	119	3.0	2.703
NC_025207.1	27200001	27300000	119	108	3.0	2.742
NC_025207.1	27300001	27400000	129	119	3.0	2.787
NC_025207.1	27400001	27500000	126	123	3.0	2.95
NC_025207.1	27500001	27600000	116	128	3.0	3.334
NC_025207.1	27600001	27700000	126	103	3.0	2.47
NC_025207.1	27700001	27800000	150	126	3.0	2.538
NC_025207.1	27800001	27900000	123	118	3.0	2.899
NC_025207.1	27900001	28000000	99	129	3.0	3.937
NC_025207.1	28000001	28100000	163	146	3.0	2.706
NC_025207.1	28100001	28200000	142	109	3.0	2.319
NC_025207.1	28200001	28300000	131	102	3.0	2.353
NC_025207.1	28300001	28400000	52	49	3.0	2.847
NC_025207.1	28400001	28500000	104	98	3.0	2.847
NC_025207.1	28500001	28600000	146	115	3.0	2.38
NC_025207.1	28600001	28700000	79	71	3.0	2.716
NC_025207.1	28700001	28800000	116	130	3.0	3.386
NC_025207.1	28800001	28900000	138	126	3.0	2.759
NC_025207.1	28900001	29000000	113	111	3.0	2.968
NC_025207.1	29000001	29100000	119	120	3.0	3.047
NC_025207.1	29100001	29200000	124	156	3.0	3.801
NC_025207.1	29200001	29300000	71	65	3.0	2.766
NC_025207.1	29300001	29400000	48	50	3.0	3.147
NC_025207.1	29400001	29500000	90	104	3.0	3.492
NC_025207.1	29500001	29600000	98	100	3.0	3.083
NC_025207.1	29600001	29700000	116	127	3.0	3.308
NC_025207.1	29700001	29800000	151	124	3.0	2.481
NC_025207.1	29800001	29900000	122	114	3.0	2.823
NC_025207.1	29900001	30000000	117	124	3.0	3.202
NC_025207.1	30000001	30100000	114	100	3.0	2.65
NC_025207.1	30100001	30200000	133	111	3.0	2.522
NC_025207.1	30200001	30300000	104	110	3.0	3.196
NC_025207.1	30300001	30400000	89	91	3.0	3.089
NC_025207.1	30400001	30500000	95	98	3.0	3.117
NC_025207.1	30500001	30600000	143	95	3.0	2.007
NC_025207.1	30600001	30700000	97	91	3.0	2.835
NC_025207.1	30700001	30800000	71	68	3.0	2.894
NC_025207.1	30800001	30900000	130	148	3.0	3.44
NC_025207.1	30900001	31000000	136	121	3.0	2.688
NC_025207.1	31000001	31100000	136	135	3.0	2.999
NC_025207.1	31100001	31200000	149	123	3.0	2.494
NC_025207.1	31200001	31300000	121	133	3.0	3.321
NC_025207.1	31300001	31400000	111	126	3.0	3.43
NC_025207.1	31400001	31500000	146	135	3.0	2.794
NC_025207.1	31500001	31600000	201	150	3.0	2.255
NC_025207.1	31600001	31700000	141	116	3.0	2.486
NC_025207.1	31700001	31800000	130	129	3.0	2.998
NC_025207.1	31800001	31900000	185	165	3.0	2.695
NC_025207.1	31900001	32000000	183	154	3.0	2.543
NC_025207.1	32000001	32100000	150	122	3.0	2.458
NC_025207.1	32100001	32200000	147	125	3.0	2.569
NC_025207.1	32200001	32300000	161	150	3.0	2.815
NC_025207.1	32300001	32400000	149	134	3.0	2.717
NC_025207.1	32400001	32500000	145	117	3.0	2.438
NC_025207.1	32500001	32600000	97	80	3.0	2.492
NC_025207.1	32600001	32700000	117	107	3.0	2.763
NC_025207.1	32700001	32800000	129	105	3.0	2.459
NC_025207.1	32800001	32900000	160	154	3.0	2.908
NC_025207.1	32900001	33000000	123	124	3.0	3.046
NC_025207.1	33000001	33100000	160	172	3.0	3.248
NC_025207.1	33100001	33200000	110	127	3.0	3.488
NC_025207.1	33200001	33300000	153	151	3.0	2.982
NC_025207.1	33300001	33400000	130	132	3.0	3.068
NC_025207.1	33400001	33500000	142	132	3.0	2.809
NC_025207.1	33500001	33600000	105	104	3.0	2.993
NC_025207.1	33600001	33700000	144	129	3.0	2.707
NC_025207.1	33700001	33800000	123	123	3.0	3.022
NC_025207.1	33800001	33900000	118	110	3.0	2.817
NC_025207.1	33900001	34000000	140	114	3.0	2.46
NC_025207.1	34000001	34100000	105	119	3.0	3.424
NC_025207.1	34100001	34200000	134	136	3.0	3.067
NC_025207.1	34200001	34300000	174	152	3.0	2.64
NC_025207.1	34300001	34400000	106	123	3.0	3.506
NC_025207.1	34400001	34500000	118	128	3.0	3.278
NC_025207.1	34500001	34600000	108	107	3.0	2.994
NC_025207.1	34600001	34700000	447	654	3.0	4.421
NC_025207.1	34700001	34800000	109	99	3.0	2.744
NC_025207.1	34800001	34899179	72	60	3.0	2.518



































NC_025208.1	1	100000	50	49	3.0	2.961
NC_025208.1	100001	200000	130	136	3.0	3.161
NC_025208.1	200001	300000	110	111	3.0	3.049
NC_025208.1	300001	400000	131	123	3.0	2.837
NC_025208.1	400001	500000	121	129	3.0	3.221
NC_025208.1	500001	600000	112	125	3.0	3.372
NC_025208.1	600001	700000	101	118	3.0	3.53
NC_025208.1	700001	800000	128	98	3.0	2.313
NC_025208.1	800001	900000	111	132	3.0	3.593
NC_025208.1	900001	1000000	124	99	3.0	2.412
NC_025208.1	1000001	1100000	101	122	3.0	3.65
NC_025208.1	1100001	1200000	85	119	3.0	4.23
NC_025208.1	1200001	1300000	136	104	3.0	2.311
NC_025208.1	1300001	1400000	114	109	3.0	2.889
NC_025208.1	1400001	1500000	104	109	3.0	3.167
NC_025208.1	1500001	1600000	76	79	3.0	3.141
NC_025208.1	1600001	1700000	125	120	3.0	2.901
NC_025208.1	1700001	1800000	136	137	3.0	3.044
NC_025208.1	1800001	1900000	143	137	3.0	2.895
NC_025208.1	1900001	2000000	121	119	3.0	2.972
NC_025208.1	2000001	2100000	107	115	3.0	3.247
NC_025208.1	2100001	2200000	101	111	3.0	3.321
NC_025208.1	2200001	2300000	120	125	3.0	3.147
NC_025208.1	2300001	2400000	127	124	3.0	2.95
NC_025208.1	2400001	2500000	113	139	3.0	3.717
NC_025208.1	2500001	2600000	99	88	3.0	2.686
NC_025208.1	2600001	2700000	138	124	3.0	2.715
NC_025208.1	2700001	2800000	118	109	3.0	2.791
NC_025208.1	2800001	2900000	128	116	3.0	2.738
NC_025208.1	2900001	3000000	115	103	3.0	2.706
NC_025208.1	3000001	3100000	111	104	3.0	2.831
NC_025208.1	3100001	3200000	117	114	3.0	2.944
NC_025208.1	3200001	3300000	143	125	3.0	2.641
NC_025208.1	3300001	3400000	130	132	3.0	3.068
NC_025208.1	3400001	3500000	106	116	3.0	3.307
NC_025208.1	3500001	3600000	121	141	3.0	3.521
NC_025208.1	3600001	3700000	130	127	3.0	2.952
NC_025208.1	3700001	3800000	121	132	3.0	3.296
NC_025208.1	3800001	3900000	112	105	3.0	2.833
NC_025208.1	3900001	4000000	108	99	3.0	2.77
NC_025208.1	4000001	4100000	91	100	3.0	3.32
NC_025208.1	4100001	4200000	119	122	3.0	3.098
NC_025208.1	4200001	4300000	115	127	3.0	3.337
NC_025208.1	4300001	4400000	97	109	3.0	3.395
NC_025208.1	4400001	4500000	113	128	3.0	3.423
NC_025208.1	4500001	4600000	93	124	3.0	4.029
NC_025208.1	4600001	4700000	84	129	3.0	4.64
NC_025208.1	4700001	4800000	66	118	3.0	5.402
NC_025208.1	4800001	4900000	79	96	3.0	3.672
NC_025208.1	4900001	5000000	87	114	3.0	3.959
NC_025208.1	5000001	5100000	94	114	3.0	3.664
NC_025208.1	5100001	5200000	88	129	3.0	4.429
NC_025208.1	5200001	5300000	92	116	3.0	3.81
NC_025208.1	5300001	5400000	67	92	3.0	4.149
NC_025208.1	5400001	5500000	98	171	3.0	5.272
NC_025208.1	5500001	5600000	86	154	3.0	5.411
NC_025208.1	5600001	5700000	99	138	3.0	4.212
NC_025208.1	5700001	5800000	99	120	3.0	3.662
NC_025208.1	5800001	5900000	84	141	3.0	5.072
NC_025208.1	5900001	6000000	116	128	3.0	3.334
NC_025208.1	6000001	6100000	81	106	3.0	3.954
NC_025208.1	6100001	6200000	125	141	3.0	3.408
NC_025208.1	6200001	6300000	76	112	3.0	4.453
NC_025208.1	6300001	6400000	140	162	3.0	3.496
NC_025208.1	6400001	6500000	45	40	3.0	2.686
NC_025208.1	6500001	6600000	12	6	3.0	1.511
NC_025208.1	6600001	6700000	0	0	.	.
NC_025208.1	6700001	6800000	65	71	3.0	3.3
NC_025208.1	6800001	6900000	7	0	3.0	0.0
NC_025208.1	6900001	7000000	0	0	.	.
NC_025208.1	7000001	7100000	34	32	3.0	2.844
NC_025208.1	7100001	7200000	64	80	3.0	3.777
NC_025208.1	7200001	7300000	74	131	3.0	5.349
NC_025208.1	7300001	7400000	92	95	3.0	3.12
NC_025208.1	7400001	7500000	117	169	3.0	4.364
NC_025208.1	7500001	7600000	93	123	3.0	3.996
NC_025208.1	7600001	7700000	103	133	3.0	3.902
NC_025208.1	7700001	7800000	64	101	3.0	4.768
NC_025208.1	7800001	7900000	119	116	3.0	2.945
NC_025208.1	7900001	8000000	70	84	3.0	3.626
NC_025208.1	8000001	8100000	91	126	3.0	4.184
NC_025208.1	8100001	8200000	54	54	3.0	3.022
NC_025208.1	8200001	8300000	92	140	3.0	4.598
NC_025208.1	8300001	8400000	134	147	3.0	3.315
NC_025208.1	8400001	8500000	107	119	3.0	3.36
NC_025208.1	8500001	8600000	99	114	3.0	3.479
NC_025208.1	8600001	8700000	82	101	3.0	3.722
NC_025208.1	8700001	8800000	81	89	3.0	3.32
NC_025208.1	8800001	8900000	97	103	3.0	3.208
NC_025208.1	8900001	9000000	102	136	3.0	4.029
NC_025208.1	9000001	9100000	101	111	3.0	3.321
NC_025208.1	9100001	9200000	122	127	3.0	3.145
NC_025208.1	9200001	9300000	102	119	3.0	3.525
NC_025208.1	9300001	9400000	121	135	3.0	3.371
NC_025208.1	9400001	9500000	119	155	3.0	3.936
NC_025208.1	9500001	9600000	99	109	3.0	3.327
NC_025208.1	9600001	9700000	47	64	3.0	4.114
NC_025208.1	9700001	9800000	76	89	3.0	3.538
NC_025208.1	9800001	9900000	113	130	3.0	3.476
NC_025208.1	9900001	10000000	88	106	3.0	3.64
NC_025208.1	10000001	10100000	98	123	3.0	3.792
NC_025208.1	10100001	10200000	98	129	3.0	3.977
NC_025208.1	10200001	10300000	67	77	3.0	3.473
NC_025208.1	10300001	10400000	86	131	3.0	4.603
NC_025208.1	10400001	10500000	49	43	3.0	2.652
NC_025208.1	10500001	10600000	70	126	3.0	5.439
NC_025208.1	10600001	10700000	95	128	3.0	4.071
NC_025208.1	10700001	10800000	112	141	3.0	3.804
NC_025208.1	10800001	10900000	41	46	3.0	3.39
NC_025208.1	10900001	11000000	82	136	3.0	5.011
NC_025208.1	11000001	11100000	91	111	3.0	3.686
NC_025208.1	11100001	11200000	99	119	3.0	3.632
NC_025208.1	11200001	11300000	85	88	3.0	3.128
NC_025208.1	11300001	11400000	55	62	3.0	3.406
NC_025208.1	11400001	11500000	73	102	3.0	4.222
NC_025208.1	11500001	11600000	51	85	3.0	5.036
NC_025208.1	11600001	11700000	34	52	3.0	4.621
NC_025208.1	11700001	11800000	11	9	3.0	2.472
NC_025208.1	11800001	11900000	61	75	3.0	3.715
NC_025208.1	11900001	12000000	98	106	3.0	3.268
NC_025208.1	12000001	12100000	63	78	3.0	3.741
NC_025208.1	12100001	12200000	66	104	3.0	4.761
NC_025208.1	12200001	12300000	56	60	3.0	3.237
NC_025208.1	12300001	12400000	87	93	3.0	3.23
NC_025208.1	12400001	12500000	25	15	3.0	1.813
NC_025208.1	12500001	12600000	30	39	3.0	3.928
NC_025208.1	12600001	12700000	120	107	3.0	2.694
NC_025208.1	12700001	12800000	76	57	3.0	2.266
NC_025208.1	12800001	12900000	98	105	3.0	3.237
NC_025208.1	12900001	13000000	76	63	3.0	2.505
NC_025208.1	13000001	13100000	29	46	3.0	4.793
NC_025208.1	13100001	13200000	55	52	3.0	2.857
NC_025208.1	13200001	13300000	31	43	3.0	4.191
NC_025208.1	13300001	13400000	32	30	3.0	2.833
NC_025208.1	13400001	13500000	52	44	3.0	2.557
NC_025208.1	13500001	13600000	9	19	3.0	6.379
NC_025208.1	13600001	13700000	1	4	3.0	12.086
NC_025208.1	13700001	13800000	45	35	3.0	2.35
NC_025208.1	13800001	13900000	42	46	3.0	3.309
NC_025208.1	13900001	14000000	6	5	3.0	2.518
NC_025208.1	14000001	14100000	24	21	3.0	2.644
NC_025208.1	14100001	14200000	0	4	.	.
NC_025208.1	14200001	14300000	28	39	3.0	4.209
NC_025208.1	14300001	14400000	24	29	3.0	3.651
NC_025208.1	14400001	14500000	0	0	.	.
NC_025208.1	14500001	14600000	76	59	3.0	2.346
NC_025208.1	14600001	14700000	37	34	3.0	2.777
NC_025208.1	14700001	14800000	89	53	3.0	1.799
NC_025208.1	14800001	14900000	84	71	3.0	2.554
NC_025208.1	14900001	15000000	0	0	.	.
NC_025208.1	15000001	15100000	0	2	.	.
NC_025208.1	15100001	15200000	0	0	.	.
NC_025208.1	15200001	15300000	3	2	3.0	2.014
NC_025208.1	15300001	15400000	1	2	3.0	6.043
NC_025208.1	15400001	15500000	4	1	3.0	0.755
NC_025208.1	15500001	15600000	1	1	3.0	3.022
NC_025208.1	15600001	15700000	0	0	.	.
NC_025208.1	15700001	15800000	7	3	3.0	1.295
NC_025208.1	15800001	15900000	0	2	.	.
NC_025208.1	15900001	16000000	0	1	.	.
NC_025208.1	16000001	16100000	11	7	3.0	1.923
NC_025208.1	16100001	16200000	4	6	3.0	4.532
NC_025208.1	16200001	16300000	7	4	3.0	1.727
NC_025208.1	16300001	16400000	5	13	3.0	7.856
NC_025208.1	16400001	16500000	0	1	.	.
NC_025208.1	16500001	16600000	12	6	3.0	1.511
NC_025208.1	16600001	16700000	0	0	.	.
NC_025208.1	16700001	16800000	16	18	3.0	3.399
NC_025208.1	16800001	16900000	71	71	3.0	3.022
NC_025208.1	16900001	17000000	55	38	3.0	2.088
NC_025208.1	17000001	17100000	3	3	3.0	3.022
NC_025208.1	17100001	17200000	5	1	3.0	0.604
NC_025208.1	17200001	17300000	5	6	3.0	3.626
NC_025208.1	17300001	17400000	15	11	3.0	2.216
NC_025208.1	17400001	17500000	0	0	.	.
NC_025208.1	17500001	17600000	37	53	3.0	4.328
NC_025208.1	17600001	17700000	10	10	3.0	3.022
NC_025208.1	17700001	17800000	59	39	3.0	1.997
NC_025208.1	17800001	17900000	58	54	3.0	2.813
NC_025208.1	17900001	18000000	6	3	3.0	1.511
NC_025208.1	18000001	18100000	7	10	3.0	4.316
NC_025208.1	18100001	18200000	90	86	3.0	2.887
NC_025208.1	18200001	18300000	55	38	3.0	2.088
NC_025208.1	18300001	18400000	0	0	.	.
NC_025208.1	18400001	18500000	0	0	.	.
NC_025208.1	18500001	18600000	35	25	3.0	2.158
NC_025208.1	18600001	18700000	31	22	3.0	2.144
NC_025208.1	18700001	18800000	45	45	3.0	3.022
NC_025208.1	18800001	18900000	42	53	3.0	3.813
NC_025208.1	18900001	19000000	26	20	3.0	2.324
NC_025208.1	19000001	19100000	30	32	3.0	3.223
NC_025208.1	19100001	19200000	28	17	3.0	1.835
NC_025208.1	19200001	19300000	5	4	3.0	2.417
NC_025208.1	19300001	19400000	1	0	3.0	0.0
NC_025208.1	19400001	19500000	40	48	3.0	3.626
NC_025208.1	19500001	19600000	63	47	3.0	2.254
NC_025208.1	19600001	19700000	21	8	3.0	1.151
NC_025208.1	19700001	19800000	50	51	3.0	3.082
NC_025208.1	19800001	19900000	21	17	3.0	2.446
NC_025208.1	19900001	20000000	162	221	3.0	4.122
NC_025208.1	20000001	20100000	31	33	3.0	3.216
NC_025208.1	20100001	20200000	39	24	3.0	1.859
NC_025208.1	20200001	20300000	2	1	3.0	1.511
NC_025208.1	20300001	20400000	70	72	3.0	3.108
NC_025208.1	20400001	20500000	41	26	3.0	1.916
NC_025208.1	20500001	20600000	84	74	3.0	2.662
NC_025208.1	20600001	20700000	70	66	3.0	2.849
NC_025208.1	20700001	20800000	64	46	3.0	2.172
NC_025208.1	20800001	20900000	64	64	3.0	3.022
NC_025208.1	20900001	21000000	99	83	3.0	2.533
NC_025208.1	21000001	21100000	71	67	3.0	2.851
NC_025208.1	21100001	21200000	49	42	3.0	2.59
NC_025208.1	21200001	21300000	83	88	3.0	3.204
NC_025208.1	21300001	21400000	74	71	3.0	2.899
NC_025208.1	21400001	21500000	41	49	3.0	3.611
NC_025208.1	21500001	21600000	76	56	3.0	2.226
NC_025208.1	21600001	21700000	59	70	3.0	3.585
NC_025208.1	21700001	21800000	152	132	3.0	2.624
NC_025208.1	21800001	21900000	83	83	3.0	3.022
NC_025208.1	21900001	22000000	85	94	3.0	3.341
NC_025208.1	22000001	22100000	4	7	3.0	5.288
NC_025208.1	22100001	22200000	47	44	3.0	2.829
NC_025208.1	22200001	22300000	113	89	3.0	2.38
NC_025208.1	22300001	22400000	42	35	3.0	2.518
NC_025208.1	22400001	22500000	1	1	3.0	3.022
NC_025208.1	22500001	22600000	64	50	3.0	2.361
NC_025208.1	22600001	22700000	100	92	3.0	2.78
NC_025208.1	22700001	22800000	24	10	3.0	1.259
NC_025208.1	22800001	22900000	111	96	3.0	2.613
NC_025208.1	22900001	23000000	113	108	3.0	2.888
NC_025208.1	23000001	23100000	110	100	3.0	2.747
NC_025208.1	23100001	23200000	103	75	3.0	2.2
NC_025208.1	23200001	23300000	12	4	3.0	1.007
NC_025208.1	23300001	23400000	14	29	3.0	6.259
NC_025208.1	23400001	23500000	73	51	3.0	2.111
NC_025208.1	23500001	23600000	29	37	3.0	3.855
NC_025208.1	23600001	23700000	118	122	3.0	3.124
NC_025208.1	23700001	23800000	126	94	3.0	2.254
NC_025208.1	23800001	23900000	151	164	3.0	3.282
NC_025208.1	23900001	24000000	57	75	3.0	3.976
NC_025208.1	24000001	24100000	71	86	3.0	3.66
NC_025208.1	24100001	24200000	136	116	3.0	2.577
NC_025208.1	24200001	24300000	109	98	3.0	2.717
NC_025208.1	24300001	24400000	99	71	3.0	2.167
NC_025208.1	24400001	24500000	142	101	3.0	2.149
NC_025208.1	24500001	24600000	118	113	3.0	2.894
NC_025208.1	24600001	24700000	107	112	3.0	3.163
NC_025208.1	24700001	24800000	88	71	3.0	2.438
NC_025208.1	24800001	24900000	86	91	3.0	3.197
NC_025208.1	24900001	25000000	68	98	3.0	4.355
NC_025208.1	25000001	25100000	128	107	3.0	2.526
NC_025208.1	25100001	25200000	119	111	3.0	2.818
NC_025208.1	25200001	25300000	70	76	3.0	3.281
NC_025208.1	25300001	25400000	93	90	3.0	2.924
NC_025208.1	25400001	25500000	131	166	3.0	3.829
NC_025208.1	25500001	25600000	128	124	3.0	2.927
NC_025208.1	25600001	25700000	147	152	3.0	3.124
NC_025208.1	25700001	25800000	139	142	3.0	3.087
NC_025208.1	25800001	25900000	87	91	3.0	3.16
NC_025208.1	25900001	26000000	125	85	3.0	2.055
NC_025208.1	26000001	26100000	134	110	3.0	2.48
NC_025208.1	26100001	26200000	97	66	3.0	2.056
NC_025208.1	26200001	26300000	109	107	3.0	2.966
NC_025208.1	26300001	26400000	131	123	3.0	2.837
NC_025208.1	26400001	26500000	103	92	3.0	2.699
NC_025208.1	26500001	26600000	130	122	3.0	2.836
NC_025208.1	26600001	26700000	145	143	3.0	2.98
NC_025208.1	26700001	26800000	159	130	3.0	2.47
NC_025208.1	26800001	26900000	81	83	3.0	3.096
NC_025208.1	26900001	27000000	106	128	3.0	3.649
NC_025208.1	27000001	27100000	100	106	3.0	3.203
NC_025208.1	27100001	27200000	138	151	3.0	3.306
NC_025208.1	27200001	27300000	89	93	3.0	3.157
NC_025208.1	27300001	27400000	134	131	3.0	2.954
NC_025208.1	27400001	27500000	129	127	3.0	2.975
